customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,tech_support,online_security,senior_citizen,partner,paperless_billing,churn
C3548,27,71.36,2016.84,Month-to-month,No,Mailed check,2,Yes,No,0,Yes,Yes,No
C2774,10,73.85,757.62,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,0,Yes,No,No
C2194,25,91.05,2269.61,Month-to-month,Fiber optic,Electronic check,1,No,No,0,No,Yes,No
C2231,6,78.65,440.84,Month-to-month,Fiber optic,Electronic check,2,No,No,0,No,Yes,Yes
C3785,53,38.65,2074.03,One year,DSL,Electronic check,2,No,No,0,Yes,No,Yes
C2489,22,54.2,1121.7,Month-to-month,Fiber optic,Credit card,3,Yes,No,0,No,No,Yes
C3639,11,58.8,675.34,Two year,Fiber optic,Credit card,0,Yes,No,0,No,Yes,No
C2061,70,66.23,4703.6,Month-to-month,Fiber optic,Electronic check,1,No,No,0,Yes,Yes,Yes
C1124,44,72.93,3160.89,Two year,DSL,Mailed check,0,No,No,0,Yes,Yes,No
C1216,22,37.81,970.16,Month-to-month,No,Mailed check,2,Yes,No,0,No,No,Yes
C3102,24,45.81,1104.76,Month-to-month,No,Mailed check,1,Yes,No,0,No,No,Yes
C1166,45,100.45,4571.98,One year,Fiber optic,Electronic check,3,No,No,0,Yes,No,No
C2584,45,68.4,3147.61,Two year,No,Bank transfer,1,No,No,0,No,No,No
C1228,69,63.52,4427.72,Month-to-month,No,Electronic check,0,No,Yes,1,No,No,No
C3507,3,71.48,257.04,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,0,No,Yes,No
C3845,64,29.45,1836.48,Month-to-month,DSL,Credit card,0,No,No,1,Yes,No,No
C3871,69,73.1,5001.86,One year,Fiber optic,Electronic check,2,No,No,1,Yes,No,Yes
C1459,27,94.74,2598.79,Two year,Fiber optic,Bank transfer,2,No,No,1,No,Yes,No
C2636,25,87.16,2160.35,Two year,No,Bank transfer,1,No,No,0,No,Yes,No
C3868,15,82.85,1135.31,One year,Fiber optic,Electronic check,1,Yes,Yes,0,No,Yes,No
C3889,7,74.79,579.04,Month-to-month,Fiber optic,Mailed check,2,Yes,No,0,No,No,Yes
C2059,7,98.09,611.25,Month-to-month,DSL,Electronic check,3,Yes,Yes,1,No,Yes,No
C1891,57,89.07,5081.14,Month-to-month,DSL,Credit card,2,No,No,0,Yes,Yes,Yes
C3817,28,62.47,1841.73,Month-to-month,DSL,Credit card,2,Yes,No,0,No,No,Yes
C2317,26,50.6,1354.67,Month-to-month,DSL,Electronic check,1,No,Yes,1,Yes,No,No
C1439,63,48.41,3033.7,Month-to-month,Fiber optic,Mailed check,1,No,No,1,No,No,Yes
C2099,20,38.3,746.27,One year,Fiber optic,Mailed check,1,No,No,0,No,No,No
C1086,30,70.87,2047.58,Month-to-month,DSL,Credit card,1,No,No,0,Yes,No,Yes
C3378,41,47.6,2009.32,Two year,No,Mailed check,1,No,No,1,Yes,No,No
C3616,24,83.68,1977.91,One year,Fiber optic,Credit card,1,Yes,No,0,Yes,Yes,No
C3851,26,76.39,2000.45,One year,No,Credit card,0,No,No,0,Yes,No,No
C1877,12,51.23,685.78,One year,DSL,Bank transfer,0,Yes,No,0,Yes,No,No
C1652,35,58.97,2120.0,Month-to-month,Fiber optic,Bank transfer,1,No,No,0,Yes,Yes,No
C2365,47,50.39,2324.64,Month-to-month,DSL,Electronic check,2,No,No,0,No,Yes,Yes
C2336,16,84.44,1401.45,Month-to-month,Fiber optic,Mailed check,1,No,Yes,0,No,No,Yes
C2726,32,78.24,2612.04,Month-to-month,Fiber optic,Electronic check,1,No,No,0,No,No,No
C3637,7,65.2,433.13,One year,Fiber optic,Bank transfer,1,No,No,0,No,No,Yes
C3298,53,56.23,2969.57,Month-to-month,Fiber optic,Electronic check,1,No,No,0,Yes,Yes,Yes
C1685,12,38.01,476.62,One year,DSL,Credit card,0,No,No,1,No,Yes,No
C2750,68,66.05,4588.96,Month-to-month,Fiber optic,Credit card,1,No,No,0,Yes,Yes,Yes
C3410,53,84.33,4494.35,Two year,Fiber optic,Credit card,2,No,Yes,0,No,No,No
C2382,28,64.07,1780.23,Month-to-month,DSL,Bank transfer,2,No,No,0,No,No,Yes
C3044,55,92.53,5073.56,Month-to-month,Fiber optic,Mailed check,2,Yes,Yes,0,Yes,Yes,Yes
C1123,16,84.48,1296.12,Two year,DSL,Credit card,1,No,No,0,No,No,No
C3735,52,70.86,3671.34,Month-to-month,Fiber optic,Bank transfer,2,No,Yes,0,Yes,No,Yes
C2512,50,91.22,4570.27,Month-to-month,Fiber optic,Bank transfer,5,Yes,No,0,Yes,No,Yes
C1632,18,57.42,1078.94,Two year,DSL,Electronic check,2,Yes,No,0,Yes,Yes,No
C1346,12,79.05,1037.84,One year,DSL,Bank transfer,0,No,No,0,Yes,Yes,Yes
C2488,61,53.52,3346.25,Month-to-month,No,Credit card,1,Yes,No,0,Yes,Yes,Yes
C3318,16,40.82,677.03,Month-to-month,DSL,Electronic check,1,No,No,1,Yes,Yes,Yes
C3983,15,60.95,894.45,One year,No,Mailed check,0,No,Yes,0,Yes,No,Yes
C3589,4,123.06,510.9,One year,Fiber optic,Mailed check,4,No,No,0,Yes,No,Yes
C2605,4,74.96,294.69,Month-to-month,No,Mailed check,2,No,No,0,No,Yes,Yes
C2998,22,56.95,1306.59,Two year,DSL,Electronic check,3,Yes,Yes,0,Yes,No,No
C2197,22,50.96,1116.53,Month-to-month,DSL,Bank transfer,2,Yes,Yes,0,Yes,Yes,No
C1853,22,81.26,1820.68,Two year,No,Mailed check,1,Yes,Yes,0,No,Yes,No
C3223,38,30.94,1199.94,Month-to-month,No,Credit card,3,No,Yes,0,Yes,No,Yes
C3931,68,33.21,2224.11,Two year,DSL,Mailed check,0,No,Yes,0,No,Yes,No
C3049,17,58.1,949.03,Month-to-month,No,Mailed check,0,Yes,No,0,No,Yes,No
C2573,10,21.13,233.12,Two year,Fiber optic,Mailed check,0,No,No,0,Yes,Yes,Yes
C3830,5,98.67,578.51,One year,Fiber optic,Electronic check,4,No,No,0,Yes,Yes,Yes
C3969,28,59.17,1620.38,One year,Fiber optic,Mailed check,2,No,No,0,No,Yes,No
C2687,29,79.09,2279.78,Month-to-month,Fiber optic,Mailed check,1,No,No,0,Yes,Yes,Yes
C2931,48,63.2,3008.21,One year,Fiber optic,Electronic check,0,No,No,0,Yes,Yes,No
C2733,7,52.57,399.75,Month-to-month,DSL,Credit card,2,No,No,0,Yes,Yes,No
C2741,19,86.84,1677.41,One year,No,Electronic check,2,No,No,1,Yes,Yes,No
C1603,69,70.6,4857.32,Month-to-month,DSL,Mailed check,2,Yes,No,0,Yes,No,No
C2348,27,60.95,1622.7,Month-to-month,Fiber optic,Credit card,0,No,No,0,No,No,No
C1377,22,70.88,1572.53,Two year,Fiber optic,Mailed check,1,Yes,No,1,Yes,Yes,No
C2487,56,56.06,3129.67,Month-to-month,DSL,Credit card,2,No,No,0,Yes,Yes,Yes
C2545,30,63.66,1944.65,Month-to-month,No,Credit card,1,No,No,0,Yes,Yes,Yes
C3263,3,69.58,198.31,One year,DSL,Electronic check,1,No,No,0,Yes,Yes,Yes
C1454,27,84.66,2298.44,Two year,No,Electronic check,2,No,No,0,No,Yes,No
C1065,48,23.34,1195.29,Two year,Fiber optic,Bank transfer,1,Yes,No,0,Yes,Yes,No
C1636,59,64.26,,Two year,Fiber optic,Electronic check,1,No,Yes,0,Yes,Yes,No
C3208,57,57.18,3178.4,Two year,DSL,Electronic check,2,No,No,0,No,No,No
C1902,59,117.78,6983.36,Month-to-month,Fiber optic,Credit card,2,No,Yes,0,Yes,No,Yes
C2922,37,89.16,,Month-to-month,No,Mailed check,1,No,No,1,Yes,Yes,Yes
C3565,58,63.64,3737.43,One year,DSL,Electronic check,0,No,Yes,1,Yes,Yes,No
C1005,58,63.14,3619.9,Month-to-month,DSL,Credit card,1,Yes,No,0,No,Yes,Yes
C2398,24,20.09,563.63,Two year,No,Mailed check,2,No,Yes,1,No,No,No
C1499,5,68.01,407.59,Month-to-month,DSL,Mailed check,3,No,No,1,Yes,Yes,Yes
C2440,16,61.47,985.48,Two year,Fiber optic,Credit card,2,Yes,No,0,No,Yes,No
C1111,38,80.02,3121.27,Month-to-month,No,Bank transfer,0,Yes,Yes,0,Yes,Yes,No
C2183,59,46.38,2641.09,Two year,Fiber optic,Bank transfer,1,No,No,0,Yes,No,No
C2546,43,77.2,3281.46,Month-to-month,Fiber optic,Bank transfer,0,No,No,0,Yes,Yes,Yes
C2913,62,51.1,3147.89,One year,Fiber optic,Mailed check,1,No,Yes,0,No,No,No
C3095,52,81.99,4212.21,One year,No,Bank transfer,1,Yes,Yes,0,No,No,No
C3611,68,64.68,4379.83,Month-to-month,DSL,Credit card,1,Yes,Yes,0,Yes,No,No
C2672,4,47.1,116.39,Month-to-month,DSL,Electronic check,0,No,Yes,0,No,No,Yes
C2341,11,68.24,757.67,Month-to-month,Fiber optic,Mailed check,0,No,Yes,0,Yes,Yes,No
C1041,24,72.58,1741.7,Month-to-month,DSL,Mailed check,0,Yes,No,0,Yes,Yes,No
C2816,57,60.62,3465.33,Two year,Fiber optic,Credit card,0,Yes,No,0,No,Yes,No
C2845,63,37.93,2390.59,One year,No,Mailed check,1,No,No,0,Yes,Yes,No
C1301,4,50.46,,One year,Fiber optic,Credit card,0,No,Yes,0,Yes,Yes,No
C2052,62,44.73,2746.06,Two year,Fiber optic,Mailed check,1,Yes,No,0,Yes,No,No
C2046,39,94.89,3656.1,One year,Fiber optic,Mailed check,4,Yes,No,0,Yes,No,No
C3832,41,39.33,1600.27,Month-to-month,Fiber optic,Credit card,1,No,No,0,Yes,Yes,Yes
C3379,8,90.68,781.57,Two year,DSL,Credit card,1,No,No,0,Yes,Yes,Yes
C2168,49,61.13,3043.92,One year,Fiber optic,Credit card,3,No,Yes,0,Yes,No,Yes
C2244,17,94.53,1547.99,One year,DSL,Mailed check,0,No,No,0,No,Yes,No
C1445,55,87.25,4872.96,Two year,Fiber optic,Bank transfer,0,Yes,No,0,Yes,No,No
C2869,13,37.45,384.37,Month-to-month,DSL,Credit card,0,No,No,0,No,Yes,No
C1211,21,110.01,2315.14,Month-to-month,No,Electronic check,3,Yes,No,0,No,No,No
C2476,59,85.58,4937.15,Month-to-month,DSL,Mailed check,1,No,Yes,1,Yes,Yes,No
C1157,45,78.23,3497.95,One year,No,Bank transfer,2,No,No,0,Yes,Yes,No
C1156,9,48.81,415.88,Month-to-month,Fiber optic,Electronic check,1,No,Yes,0,No,No,Yes
C3055,2,71.2,214.85,One year,Fiber optic,Mailed check,2,Yes,No,0,No,Yes,No
C3505,48,67.98,3158.39,Month-to-month,DSL,Credit card,1,Yes,No,0,Yes,Yes,No
C3480,6,83.49,487.49,Month-to-month,Fiber optic,Credit card,1,Yes,No,0,No,Yes,Yes
C3615,21,57.05,1209.75,Month-to-month,Fiber optic,Electronic check,1,No,No,0,No,Yes,No
C3899,53,69.16,3659.66,Month-to-month,DSL,Mailed check,5,Yes,No,0,Yes,Yes,No
C1103,35,65.16,2184.76,Two year,Fiber optic,Bank transfer,0,No,No,0,Yes,Yes,No
C3180,71,77.66,5450.44,Month-to-month,Fiber optic,Credit card,1,No,No,0,No,Yes,No
C2406,27,84.83,2220.97,Two year,DSL,Credit card,3,No,No,1,Yes,No,No
C3415,3,57.65,186.08,Two year,DSL,Mailed check,1,Yes,No,0,Yes,No,No
C1240,3,46.41,130.64,Month-to-month,Fiber optic,Electronic check,1,No,No,0,Yes,No,Yes
C1403,24,99.52,2266.91,One year,DSL,Bank transfer,0,No,No,0,No,No,No
C1824,63,75.42,4732.05,Month-to-month,Fiber optic,Mailed check,3,Yes,Yes,0,No,No,Yes
C3974,53,61.9,3300.51,One year,Fiber optic,Bank transfer,3,No,Yes,1,No,Yes,No
C1140,19,78.7,1452.11,Month-to-month,DSL,Bank transfer,1,No,No,0,No,No,Yes
C3766,28,45.34,1261.64,Two year,No,Mailed check,0,No,No,0,No,Yes,No
C2809,52,52.35,2717.07,Month-to-month,Fiber optic,Mailed check,2,No,Yes,1,No,Yes,Yes
C3217,27,82.04,2237.06,Two year,No,Mailed check,0,Yes,No,0,Yes,Yes,No
C2783,8,23.53,197.11,Two year,Fiber optic,Electronic check,1,No,No,0,No,No,Yes
C1592,49,92.71,4568.63,Two year,Fiber optic,Mailed check,0,No,No,1,No,Yes,No
C3570,15,76.88,1225.48,Month-to-month,No,Credit card,0,No,No,0,No,Yes,Yes
C3290,36,88.91,3154.88,Month-to-month,Fiber optic,Bank transfer,4,Yes,No,0,No,No,Yes
C3113,55,45.16,2556.13,One year,Fiber optic,Bank transfer,1,No,No,1,Yes,No,No
C2500,57,30.31,1758.59,Month-to-month,Fiber optic,Electronic check,0,No,Yes,0,No,Yes,No
C2893,51,59.31,2970.68,One year,Fiber optic,Bank transfer,0,No,No,0,No,Yes,No
C2576,39,87.47,3377.47,Month-to-month,Fiber optic,Electronic check,4,Yes,Yes,0,Yes,No,Yes
C2834,65,56.96,3712.35,One year,DSL,Electronic check,2,No,No,1,Yes,Yes,No
C2502,61,60.21,3538.85,Two year,Fiber optic,Mailed check,3,No,No,0,No,No,No
C1339,36,76.48,2716.0,One year,DSL,Bank transfer,2,Yes,No,0,Yes,Yes,No
C3137,14,85.54,1103.65,Month-to-month,DSL,Bank transfer,1,No,Yes,0,Yes,No,No
C1718,9,72.81,611.48,Two year,DSL,Credit card,2,Yes,No,0,No,Yes,No
C3443,14,70.97,1035.46,One year,DSL,Bank transfer,0,No,No,0,No,Yes,Yes
C1194,33,87.54,2743.05,Two year,Fiber optic,Bank transfer,0,No,Yes,0,No,Yes,No
C1876,41,59.39,2409.62,Two year,DSL,Electronic check,1,Yes,No,0,No,Yes,No
C2865,42,46.84,1893.46,Month-to-month,No,Bank transfer,0,No,No,1,Yes,Yes,No
C1823,11,96.0,978.79,Two year,Fiber optic,Credit card,1,No,No,0,Yes,No,No
C2374,31,43.35,1362.35,Two year,No,Credit card,1,No,Yes,0,Yes,No,No
C2089,30,46.26,1415.73,One year,DSL,Bank transfer,3,Yes,No,0,No,No,No
C3502,8,66.66,526.11,Month-to-month,Fiber optic,Electronic check,2,No,No,0,Yes,Yes,Yes
C1540,47,52.72,2523.4,Month-to-month,Fiber optic,Bank transfer,2,Yes,No,0,Yes,Yes,Yes
C3538,14,77.02,1187.81,Month-to-month,No,Electronic check,2,No,Yes,0,No,No,Yes
C3400,71,41.34,2931.28,Month-to-month,No,Credit card,1,No,Yes,0,No,Yes,Yes
C3222,36,43.59,1613.4,Two year,DSL,Credit card,0,No,Yes,0,No,No,No
C3276,61,97.4,5865.45,One year,No,Mailed check,0,Yes,Yes,0,Yes,Yes,No
C1034,68,53.52,3649.38,Two year,DSL,Electronic check,0,No,Yes,0,No,Yes,No
C1443,14,82.16,1180.93,Month-to-month,Fiber optic,Credit card,3,No,No,0,Yes,Yes,Yes
C3250,48,71.6,3486.79,Month-to-month,Fiber optic,Bank transfer,2,No,Yes,1,No,Yes,No
C1270,14,36.23,527.95,Month-to-month,Fiber optic,Mailed check,0,No,No,1,Yes,Yes,Yes
C2701,17,95.53,1634.57,Month-to-month,Fiber optic,Mailed check,0,No,No,0,No,No,Yes
C2947,43,48.69,2084.61,Month-to-month,No,Credit card,2,No,No,0,No,No,No
C2462,44,83.41,3716.73,Month-to-month,Fiber optic,Credit card,1,Yes,Yes,0,Yes,Yes,Yes
C1192,8,98.16,,Month-to-month,Fiber optic,Mailed check,1,Yes,No,1,No,No,Yes
C3080,54,69.69,3787.76,Month-to-month,Fiber optic,Credit card,1,No,Yes,0,Yes,No,Yes
C2279,51,54.47,2747.27,Month-to-month,Fiber optic,Credit card,0,Yes,No,0,Yes,Yes,No
C3438,64,88.01,5621.03,Month-to-month,Fiber optic,Credit card,0,No,No,0,Yes,Yes,No
C1529,52,62.8,3193.37,One year,Fiber optic,Electronic check,2,No,No,0,Yes,Yes,No
C1330,23,53.13,1204.84,Month-to-month,DSL,Electronic check,0,No,No,0,Yes,Yes,Yes
C3199,48,99.89,4832.62,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,1,Yes,No,Yes
C2627,44,87.02,3851.21,Month-to-month,DSL,Mailed check,1,No,No,0,No,Yes,Yes
C3874,59,118.58,6992.49,Two year,DSL,Electronic check,1,No,No,1,Yes,Yes,Yes
C3303,43,74.82,3232.52,Month-to-month,Fiber optic,Bank transfer,3,No,No,0,No,No,No
C2423,17,37.79,665.21,Two year,DSL,Bank transfer,0,No,No,0,No,No,No
C2593,64,73.99,4777.71,Two year,Fiber optic,Electronic check,1,Yes,Yes,0,No,No,Yes
C1325,1,59.18,0.0,Month-to-month,Fiber optic,Bank transfer,3,No,Yes,0,Yes,No,Yes
C2638,51,66.06,3410.38,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,0,Yes,Yes,Yes
C1973,24,59.21,1430.69,Two year,DSL,Electronic check,1,Yes,Yes,0,Yes,Yes,No
C2535,71,78.4,5515.16,Month-to-month,Fiber optic,Credit card,1,Yes,No,0,No,Yes,Yes
C2588,23,82.28,1875.17,One year,Fiber optic,Bank transfer,1,Yes,Yes,1,Yes,Yes,No
C1437,31,63.63,2063.33,Month-to-month,Fiber optic,Electronic check,1,No,Yes,0,No,No,No
C2311,68,91.99,6203.94,Month-to-month,No,Bank transfer,3,No,Yes,0,Yes,Yes,No
C2213,62,68.38,4220.14,One year,No,Electronic check,2,Yes,Yes,0,No,Yes,No
C1131,33,90.72,3007.31,Two year,Fiber optic,Mailed check,1,No,No,0,No,No,No
C2523,51,89.58,4586.93,Month-to-month,DSL,Bank transfer,0,Yes,No,0,Yes,Yes,No
C2111,14,42.65,561.99,Month-to-month,Fiber optic,Electronic check,1,No,No,0,No,Yes,Yes
C2420,26,72.33,1832.87,Two year,DSL,Electronic check,4,No,No,0,No,No,No
C2224,17,90.64,1532.72,Month-to-month,No,Credit card,4,Yes,Yes,0,Yes,No,Yes
C2008,25,66.22,1608.27,Month-to-month,No,Electronic check,1,Yes,No,0,No,Yes,No
C3402,12,58.42,578.56,Month-to-month,No,Mailed check,1,No,Yes,0,No,No,No
C2849,25,73.58,1926.86,Month-to-month,Fiber optic,Electronic check,1,No,No,0,No,Yes,No
C2691,19,73.65,1432.16,Two year,Fiber optic,Credit card,1,No,No,1,No,Yes,No
C1059,3,62.84,199.71,Month-to-month,No,Mailed check,1,No,Yes,0,No,Yes,No
C1362,29,73.62,2178.23,Month-to-month,Fiber optic,Bank transfer,4,Yes,No,0,Yes,Yes,Yes
C3668,23,59.43,1434.6,Two year,Fiber optic,Mailed check,0,Yes,No,0,Yes,Yes,No
C1911,1,64.26,44.02,Month-to-month,No,Mailed check,1,No,No,0,No,Yes,No
C3473,49,52.91,2620.99,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,0,Yes,Yes,No
C2884,32,73.89,2333.87,Month-to-month,No,Credit card,1,Yes,Yes,1,Yes,Yes,Yes
C1626,50,51.19,2559.47,One year,DSL,Electronic check,1,No,No,0,No,No,No
C1942,59,107.07,6320.55,Two year,Fiber optic,Mailed check,1,Yes,No,0,Yes,No,No
C2647,44,51.76,2352.11,One year,No,Credit card,2,No,No,1,Yes,No,No
C3818,15,43.59,711.06,Month-to-month,No,Credit card,0,No,No,0,Yes,Yes,No
C1173,22,44.46,996.86,One year,DSL,Bank transfer,2,Yes,No,1,Yes,No,No
C2979,60,82.31,4910.08,Month-to-month,No,Electronic check,1,No,Yes,0,Yes,No,No
C2000,61,50.59,3162.8,Month-to-month,No,Credit card,2,No,Yes,0,No,Yes,No
C3959,67,82.2,5459.95,Month-to-month,Fiber optic,Mailed check,1,Yes,Yes,0,Yes,No,No
C1597,52,26.91,1437.5,One year,DSL,Mailed check,0,No,Yes,0,Yes,Yes,No
C1183,53,52.97,2829.29,Two year,Fiber optic,Credit card,1,Yes,Yes,0,Yes,No,No
C2399,24,82.04,2002.02,Month-to-month,No,Bank transfer,0,No,No,0,No,Yes,No
C1293,46,61.93,2839.47,Month-to-month,DSL,Bank transfer,1,Yes,Yes,1,No,No,No
C2083,57,51.7,2979.38,Month-to-month,Fiber optic,Bank transfer,0,No,No,0,Yes,Yes,Yes
C1544,65,55.87,3602.36,One year,Fiber optic,Electronic check,0,No,No,0,Yes,No,Yes
C3292,13,77.11,984.07,One year,No,Electronic check,1,Yes,Yes,0,Yes,No,No
C3406,12,15.0,273.27,Month-to-month,DSL,Electronic check,2,No,No,0,Yes,Yes,No
C1549,12,77.6,961.78,Month-to-month,Fiber optic,Mailed check,0,No,No,0,Yes,Yes,Yes
C3257,11,42.04,452.86,Two year,DSL,Bank transfer,2,No,No,0,Yes,Yes,No
C2542,34,49.97,1646.81,Month-to-month,Fiber optic,Credit card,2,No,Yes,0,No,Yes,No
C3017,8,95.8,777.6,One year,DSL,Credit card,0,No,Yes,0,Yes,Yes,Yes
C3037,59,69.48,4089.18,Month-to-month,No,Electronic check,2,No,No,0,Yes,No,No
C3581,38,71.82,2726.2,Two year,Fiber optic,Mailed check,0,Yes,No,1,No,Yes,No
C2934,6,48.74,211.92,Month-to-month,No,Mailed check,0,Yes,No,0,No,Yes,Yes
C3207,11,80.53,880.92,Month-to-month,Fiber optic,Credit card,1,Yes,Yes,0,No,No,Yes
C1303,47,56.52,2626.35,One year,No,Credit card,1,No,No,0,Yes,Yes,No
C2181,59,32.16,1777.3,Two year,Fiber optic,Bank transfer,2,No,No,1,Yes,Yes,No
C3721,3,93.45,202.68,Month-to-month,Fiber optic,Credit card,0,Yes,No,1,No,Yes,Yes
C2852,11,71.37,808.65,Month-to-month,Fiber optic,Electronic check,0,Yes,No,0,Yes,Yes,No
C1558,39,56.68,2191.59,Month-to-month,DSL,Mailed check,0,Yes,Yes,1,No,Yes,Yes
C3343,25,69.15,1752.18,Two year,No,Electronic check,4,Yes,No,0,No,Yes,No
C3582,40,87.52,3454.22,Month-to-month,No,Credit card,3,Yes,No,0,No,Yes,Yes
C3155,67,101.4,6791.86,Two year,Fiber optic,Credit card,3,No,No,0,Yes,No,No
C3086,43,71.97,3099.9,Two year,DSL,Mailed check,4,No,No,1,Yes,No,No
C1391,1,69.6,48.48,Two year,Fiber optic,Credit card,0,Yes,No,0,No,Yes,No
C2695,68,52.71,3565.79,Two year,Fiber optic,Bank transfer,3,No,No,0,Yes,No,No
C2630,17,73.56,1173.68,Two year,Fiber optic,Electronic check,3,No,Yes,0,No,Yes,No
C3512,12,40.19,505.06,One year,DSL,Bank transfer,2,Yes,Yes,1,Yes,No,No
C1038,17,83.56,1416.98,Two year,Fiber optic,Mailed check,1,No,Yes,0,No,Yes,Yes
C3605,4,57.69,168.62,One year,Fiber optic,Electronic check,1,Yes,No,1,No,Yes,Yes
C1361,47,45.32,2110.56,Month-to-month,No,Electronic check,0,No,Yes,0,Yes,No,Yes
C1356,17,85.14,1360.45,One year,DSL,Electronic check,2,No,No,0,Yes,No,No
C1091,22,77.4,1737.05,One year,DSL,Mailed check,2,Yes,Yes,0,No,Yes,No
C2982,4,56.92,228.04,Two year,Fiber optic,Electronic check,0,No,Yes,1,No,Yes,No
C3638,63,73.75,4663.26,Month-to-month,DSL,Electronic check,1,No,No,0,No,Yes,Yes
C1073,16,85.37,1360.76,Two year,DSL,Bank transfer,0,Yes,Yes,1,Yes,Yes,No
C1229,67,80.1,5454.41,Two year,DSL,Bank transfer,0,No,No,0,Yes,Yes,No
C1895,60,83.74,5023.62,Two year,Fiber optic,Mailed check,1,Yes,Yes,0,Yes,Yes,No
C3198,10,74.98,746.03,Month-to-month,DSL,Electronic check,1,Yes,No,0,No,No,Yes
C1785,67,57.38,3819.46,Two year,DSL,Mailed check,0,No,Yes,0,No,Yes,No
C1082,40,66.3,2604.21,Month-to-month,Fiber optic,Mailed check,1,Yes,No,0,No,No,Yes
C2414,70,70.95,5010.71,Month-to-month,Fiber optic,Credit card,1,Yes,Yes,1,Yes,Yes,Yes
C2917,22,73.5,1597.16,Two year,DSL,Bank transfer,2,No,Yes,0,No,Yes,No
C1272,13,71.15,893.35,Two year,Fiber optic,Credit card,1,No,No,0,Yes,Yes,No
C3188,46,58.51,2654.53,One year,DSL,Mailed check,1,No,No,0,No,Yes,Yes
C3579,7,61.32,508.2,Two year,DSL,Bank transfer,0,Yes,No,0,Yes,Yes,No
C3133,10,91.8,911.24,Two year,Fiber optic,Electronic check,2,No,Yes,1,No,Yes,Yes
C1768,70,71.64,4962.98,Month-to-month,Fiber optic,Credit card,1,No,No,0,Yes,No,No
C2208,5,43.4,166.69,One year,No,Bank transfer,1,No,Yes,0,No,Yes,No
C1446,66,52.68,3454.04,Two year,DSL,Bank transfer,1,No,No,0,Yes,No,No
C1661,15,49.67,708.63,One year,Fiber optic,Bank transfer,0,Yes,Yes,1,No,Yes,No
C2549,35,49.0,1727.3,Month-to-month,Fiber optic,Electronic check,2,No,No,0,No,Yes,Yes
C2199,27,67.38,1784.68,Month-to-month,Fiber optic,Electronic check,2,No,No,0,Yes,Yes,Yes
C2739,2,44.04,22.99,Two year,Fiber optic,Bank transfer,1,No,Yes,0,Yes,No,No
C2735,34,85.74,2896.34,Month-to-month,DSL,Mailed check,1,Yes,No,0,Yes,No,No
C3792,60,45.1,2753.84,Two year,DSL,Electronic check,0,Yes,No,0,Yes,Yes,No
C1660,40,55.85,2291.08,Month-to-month,No,Credit card,1,No,No,1,Yes,No,No
C2480,63,84.04,5345.16,One year,Fiber optic,Mailed check,0,Yes,No,0,Yes,Yes,No
C2844,10,62.21,599.59,One year,Fiber optic,Credit card,0,No,No,0,Yes,No,No
C2263,48,88.28,4288.3,Month-to-month,Fiber optic,Mailed check,1,Yes,No,1,Yes,Yes,No
C3728,62,71.85,4421.84,Month-to-month,No,Credit card,1,No,No,0,Yes,Yes,Yes
C3019,37,49.31,1778.18,Month-to-month,DSL,Bank transfer,2,Yes,No,0,No,No,Yes
C2435,47,68.42,3227.0,Month-to-month,Fiber optic,Bank transfer,1,Yes,Yes,0,No,No,Yes
C2806,2,31.87,152.41,One year,DSL,Electronic check,0,Yes,No,0,No,Yes,No
C3975,19,81.57,1619.36,Two year,DSL,Credit card,3,Yes,No,1,No,Yes,No
C3834,71,70.1,5056.52,Month-to-month,DSL,Credit card,1,Yes,No,0,No,No,No
C3206,70,51.55,3637.45,Month-to-month,DSL,Electronic check,1,No,No,0,No,No,Yes
C1448,49,101.69,5004.19,Month-to-month,DSL,Mailed check,1,No,No,0,No,Yes,No
C1212,44,65.08,2801.45,Month-to-month,DSL,Bank transfer,4,No,No,0,Yes,No,No
C2403,7,55.22,357.44,Two year,Fiber optic,Mailed check,2,Yes,No,0,No,Yes,No
C1802,43,54.98,2420.54,One year,No,Bank transfer,0,Yes,No,0,No,Yes,No
C2297,26,54.65,1413.98,Month-to-month,Fiber optic,Mailed check,3,No,Yes,0,No,Yes,No
C2752,42,89.94,3862.37,Month-to-month,DSL,Credit card,4,Yes,No,1,No,No,Yes
C3629,61,65.5,3957.81,Month-to-month,No,Bank transfer,0,Yes,Yes,0,No,No,Yes
C3907,53,75.33,4079.97,Month-to-month,DSL,Credit card,1,No,No,0,No,Yes,No
C3453,12,65.54,784.73,One year,Fiber optic,Electronic check,1,No,No,0,No,Yes,No
C3738,42,72.45,3040.87,Month-to-month,Fiber optic,Bank transfer,3,Yes,Yes,0,No,Yes,Yes
C2710,59,80.99,4762.0,Month-to-month,DSL,Electronic check,1,No,Yes,0,No,No,Yes
C3752,3,54.78,143.62,Two year,Fiber optic,Bank transfer,1,No,No,0,No,No,No
C2683,53,51.58,2797.51,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,0,No,Yes,Yes
